SignId,Id,X,Y,Z,Retro,Angle,Distance,UTC,R,G,B,H,S,V,pX,pY
5,47553,33.7872544,-84.4057647,244.762,0.54,-0.230,7.338,66092.49400,-1,-1,-1,-1.0,-1.000,-1.000,0.240,0.950
5,47605,33.7872543,-84.4057655,245.309,0.52,-0.158,7.175,66092.50700,-1,-1,-1,-1.0,-1.000,-1.000,0.222,0.141
5,47606,33.7872543,-84.4057656,245.232,0.55,-0.168,7.196,66092.50700,-1,-1,-1,-1.0,-1.000,-1.000,0.227,0.254
5,47607,33.7872542,-84.4057654,245.162,0.51,-0.178,7.184,66092.50700,-1,-1,-1,-1.0,-1.000,-1.000,0.201,0.358
5,47608,33.7872541,-84.4057652,245.090,0.57,-0.189,7.180,66092.50700,-1,-1,-1,-1.0,-1.000,-1.000,0.179,0.464
5,47611,33.7872540,-84.4057649,244.872,0.57,-0.219,7.190,66092.50700,-1,-1,-1,-1.0,-1.000,-1.000,0.163,0.787
5,47612,33.7872539,-84.4057647,244.801,0.51,-0.230,7.186,66092.50700,-1,-1,-1,-1.0,-1.000,-1.000,0.155,0.892
5,47668,33.7872538,-84.4057655,245.191,0.54,-0.178,7.039,66092.52000,-1,-1,-1,-1.0,-1.000,-1.000,0.138,0.315
5,47669,33.7872537,-84.4057653,245.121,0.55,-0.189,7.035,66092.52000,-1,-1,-1,-1.0,-1.000,-1.000,0.111,0.419
5,47670,33.7872536,-84.4057652,245.049,0.55,-0.199,7.037,66092.52000,-1,-1,-1,-1.0,-1.000,-1.000,0.090,0.525
5,47671,33.7872536,-84.4057651,244.978,0.53,-0.209,7.039,66092.52000,-1,-1,-1,-1.0,-1.000,-1.000,0.089,0.630
5,47672,33.7872535,-84.4057649,244.907,0.60,-0.219,7.044,66092.52000,-1,-1,-1,-1.0,-1.000,-1.000,0.077,0.735
5,47673,33.7872534,-84.4057647,244.839,0.51,-0.230,7.034,66092.52100,-1,-1,-1,-1.0,-1.000,-1.000,0.080,0.836
5,47732,33.7872531,-84.4057651,245.014,0.55,-0.209,6.887,66092.53400,-1,-1,-1,-1.0,-1.000,-1.000,0.000,0.577
5,47733,33.7872531,-84.4057651,244.941,0.56,-0.219,6.903,66092.53400,-1,-1,-1,-1.0,-1.000,-1.000,0.000,0.685
6,48621,33.7872599,-84.4058051,245.016,0.54,-0.168,8.651,66092.73300,-1,-1,-1,-1.0,-1.000,-1.000,1.000,0.699
6,48677,33.7872596,-84.4058054,245.304,0.67,-0.137,8.498,66092.74700,-1,-1,-1,-1.0,-1.000,-1.000,0.956,0.304
6,48678,33.7872595,-84.4058052,245.220,0.68,-0.148,8.486,66092.74700,-1,-1,-1,-1.0,-1.000,-1.000,0.941,0.419
6,48679,33.7872595,-84.4058051,245.133,0.66,-0.158,8.491,66092.74700,-1,-1,-1,-1.0,-1.000,-1.000,0.941,0.538
6,48680,33.7872594,-84.4058049,245.048,0.63,-0.168,8.487,66092.74700,-1,-1,-1,-1.0,-1.000,-1.000,0.927,0.655
6,48681,33.7872593,-84.4058047,244.964,0.59,-0.178,8.478,66092.74700,-1,-1,-1,-1.0,-1.000,-1.000,0.914,0.770
6,48733,33.7872592,-84.4058055,245.327,0.60,-0.137,8.353,66092.76000,-1,-1,-1,-1.0,-1.000,-1.000,0.898,0.273
6,48734,33.7872591,-84.4058054,245.243,0.69,-0.148,8.352,66092.76000,-1,-1,-1,-1.0,-1.000,-1.000,0.883,0.388
6,48735,33.7872590,-84.4058051,245.160,0.71,-0.158,8.340,66092.76000,-1,-1,-1,-1.0,-1.000,-1.000,0.868,0.501
6,48736,33.7872590,-84.4058051,245.074,0.68,-0.168,8.351,66092.76000,-1,-1,-1,-1.0,-1.000,-1.000,0.868,0.619
6,48737,33.7872588,-84.4058048,244.992,0.63,-0.178,8.339,66092.76000,-1,-1,-1,-1.0,-1.000,-1.000,0.840,0.732
6,48738,33.7872587,-84.4058045,244.910,0.62,-0.189,8.327,66092.76000,-1,-1,-1,-1.0,-1.000,-1.000,0.828,0.844
6,48793,33.7872587,-84.4058055,245.352,0.53,-0.137,8.204,66092.77300,-1,-1,-1,-1.0,-1.000,-1.000,0.824,0.238
6,48794,33.7872586,-84.4058053,245.270,0.59,-0.148,8.198,66092.77300,-1,-1,-1,-1.0,-1.000,-1.000,0.809,0.351
6,48795,33.7872585,-84.4058052,245.187,0.70,-0.158,8.195,66092.77300,-1,-1,-1,-1.0,-1.000,-1.000,0.794,0.464
6,48796,33.7872585,-84.4058051,245.103,0.69,-0.168,8.204,66092.77300,-1,-1,-1,-1.0,-1.000,-1.000,0.794,0.579
6,48797,33.7872585,-84.4058051,245.018,0.69,-0.178,8.212,66092.77300,-1,-1,-1,-1.0,-1.000,-1.000,0.794,0.696
6,48798,33.7872583,-84.4058047,244.940,0.60,-0.189,8.190,66092.77300,-1,-1,-1,-1.0,-1.000,-1.000,0.767,0.803
6,48799,33.7872583,-84.4058047,244.855,0.56,-0.199,8.205,66092.77300,-1,-1,-1,-1.0,-1.000,-1.000,0.767,0.919
6,48849,33.7872583,-84.4058058,245.458,0.58,-0.127,8.071,66092.78600,-1,-1,-1,-1.0,-1.000,-1.000,0.768,0.093
6,48850,33.7872582,-84.4058056,245.377,0.53,-0.137,8.062,66092.78700,-1,-1,-1,-1.0,-1.000,-1.000,0.752,0.204
6,48851,33.7872580,-84.4058051,245.301,0.56,-0.148,8.026,66092.78700,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.308
6,48852,33.7872581,-84.4058053,245.214,0.56,-0.158,8.056,66092.78700,-1,-1,-1,-1.0,-1.000,-1.000,0.735,0.427
6,48853,33.7872580,-84.4058051,245.134,0.71,-0.168,8.051,66092.78700,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.537
6,48854,33.7872580,-84.4058050,245.052,0.64,-0.178,8.056,66092.78700,-1,-1,-1,-1.0,-1.000,-1.000,0.721,0.649
6,48855,33.7872578,-84.4058048,244.972,0.64,-0.189,8.046,66092.78700,-1,-1,-1,-1.0,-1.000,-1.000,0.693,0.759
6,48856,33.7872578,-84.4058047,244.890,0.59,-0.199,8.054,66092.78700,-1,-1,-1,-1.0,-1.000,-1.000,0.694,0.871
6,48857,33.7872577,-84.4058045,244.809,0.55,-0.209,8.053,66092.78700,-1,-1,-1,-1.0,-1.000,-1.000,0.682,0.982
6,48910,33.7872579,-84.4058060,245.477,0.70,-0.127,7.944,66092.80000,-1,-1,-1,-1.0,-1.000,-1.000,0.713,0.067
6,48911,33.7872578,-84.4058056,245.400,0.51,-0.137,7.914,66092.80000,-1,-1,-1,-1.0,-1.000,-1.000,0.693,0.173
6,48912,33.7872577,-84.4058055,245.320,0.51,-0.148,7.914,66092.80000,-1,-1,-1,-1.0,-1.000,-1.000,0.677,0.282
6,48914,33.7872575,-84.4058051,245.162,0.56,-0.168,7.904,66092.80000,-1,-1,-1,-1.0,-1.000,-1.000,0.647,0.499
6,48915,33.7872575,-84.4058050,245.082,0.58,-0.178,7.906,66092.80000,-1,-1,-1,-1.0,-1.000,-1.000,0.647,0.608
6,48916,33.7872574,-84.4058050,245.000,0.62,-0.189,7.918,66092.80000,-1,-1,-1,-1.0,-1.000,-1.000,0.633,0.721
6,48917,33.7872573,-84.4058047,244.923,0.60,-0.199,7.901,66092.80000,-1,-1,-1,-1.0,-1.000,-1.000,0.621,0.826
6,48918,33.7872573,-84.4058046,244.842,0.61,-0.209,7.910,66092.80000,-1,-1,-1,-1.0,-1.000,-1.000,0.622,0.937
6,48971,33.7872574,-84.4058059,245.501,0.69,-0.127,7.784,66092.81300,-1,-1,-1,-1.0,-1.000,-1.000,0.638,0.034
6,48972,33.7872573,-84.4058057,245.424,0.69,-0.137,7.772,66092.81300,-1,-1,-1,-1.0,-1.000,-1.000,0.621,0.140
6,48973,33.7872571,-84.4058053,245.269,0.52,-0.158,7.757,66092.81300,-1,-1,-1,-1.0,-1.000,-1.000,0.588,0.352
6,48975,33.7872569,-84.4058049,245.114,0.55,-0.178,7.745,66092.81300,-1,-1,-1,-1.0,-1.000,-1.000,0.560,0.564
6,48976,33.7872569,-84.4058049,245.033,0.57,-0.189,7.760,66092.81300,-1,-1,-1,-1.0,-1.000,-1.000,0.560,0.675
6,48977,33.7872569,-84.4058050,244.951,0.69,-0.199,7.783,66092.81300,-1,-1,-1,-1.0,-1.000,-1.000,0.559,0.788
6,48978,33.7872567,-84.4058045,244.881,0.70,-0.209,7.746,66092.81300,-1,-1,-1,-1.0,-1.000,-1.000,0.536,0.884
6,48979,33.7872567,-84.4058045,244.799,0.69,-0.220,7.763,66092.81300,-1,-1,-1,-1.0,-1.000,-1.000,0.536,0.996
6,49028,33.7872569,-84.4058058,245.526,0.52,-0.127,7.625,66092.82600,-1,-1,-1,-1.0,-1.000,-1.000,0.564,0.000
6,49029,33.7872568,-84.4058056,245.450,0.71,-0.137,7.618,66092.82600,-1,-1,-1,-1.0,-1.000,-1.000,0.546,0.104
6,49030,33.7872567,-84.4058055,245.374,0.73,-0.148,7.612,66092.82600,-1,-1,-1,-1.0,-1.000,-1.000,0.531,0.208
6,49031,33.7872567,-84.4058055,245.294,0.55,-0.158,7.626,66092.82700,-1,-1,-1,-1.0,-1.000,-1.000,0.531,0.318
6,49034,33.7872564,-84.4058049,245.067,0.62,-0.189,7.604,66092.82700,-1,-1,-1,-1.0,-1.000,-1.000,0.487,0.629
6,49035,33.7872564,-84.4058049,244.988,0.69,-0.199,7.619,66092.82700,-1,-1,-1,-1.0,-1.000,-1.000,0.487,0.737
6,49036,33.7872563,-84.4058047,244.912,0.71,-0.209,7.618,66092.82700,-1,-1,-1,-1.0,-1.000,-1.000,0.475,0.841
6,49037,33.7872563,-84.4058046,244.834,0.70,-0.219,7.625,66092.82700,-1,-1,-1,-1.0,-1.000,-1.000,0.476,0.948
6,49088,33.7872563,-84.4058056,245.474,0.71,-0.137,7.462,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.473,0.071
6,49089,33.7872562,-84.4058055,245.398,0.72,-0.148,7.465,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.457,0.175
6,49090,33.7872562,-84.4058054,245.323,0.58,-0.158,7.462,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.457,0.278
6,49091,33.7872561,-84.4058052,245.249,0.51,-0.168,7.457,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.441,0.379
6,49092,33.7872561,-84.4058053,245.169,0.54,-0.178,7.482,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.441,0.489
6,49093,33.7872560,-84.4058050,245.096,0.56,-0.189,7.469,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.427,0.589
6,49094,33.7872559,-84.4058048,245.022,0.62,-0.199,7.462,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.415,0.690
6,49095,33.7872558,-84.4058047,244.946,0.70,-0.209,7.466,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.402,0.795
6,49096,33.7872558,-84.4058046,244.872,0.71,-0.220,7.466,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.404,0.896
6,49097,33.7872557,-84.4058044,244.796,0.69,-0.230,7.472,66092.84000,-1,-1,-1,-1.0,-1.000,-1.000,0.395,1.000
6,49149,33.7872558,-84.4058056,245.499,0.71,-0.137,7.316,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.400,0.037
6,49150,33.7872557,-84.4058053,245.427,0.71,-0.148,7.299,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.383,0.136
6,49151,33.7872557,-84.4058055,245.349,0.57,-0.158,7.326,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.384,0.242
6,49152,33.7872557,-84.4058054,245.274,0.53,-0.168,7.329,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.383,0.345
6,49153,33.7872557,-84.4058054,245.198,0.53,-0.178,7.341,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.383,0.449
6,49154,33.7872555,-84.4058050,245.129,0.54,-0.189,7.318,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.354,0.544
6,49155,33.7872555,-84.4058050,245.054,0.55,-0.199,7.325,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.354,0.647
6,49156,33.7872554,-84.4058048,244.981,0.71,-0.209,7.323,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.342,0.747
6,49157,33.7872553,-84.4058047,244.906,0.72,-0.220,7.329,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.329,0.849
6,49158,33.7872553,-84.4058048,244.827,0.70,-0.230,7.354,66092.85300,-1,-1,-1,-1.0,-1.000,-1.000,0.327,0.958
6,49214,33.7872554,-84.4058058,245.522,0.50,-0.137,7.185,66092.86600,-1,-1,-1,-1.0,-1.000,-1.000,0.346,0.005
6,49215,33.7872553,-84.4058057,245.450,0.71,-0.147,7.181,66092.86600,-1,-1,-1,-1.0,-1.000,-1.000,0.329,0.104
6,49216,33.7872552,-84.4058055,245.378,0.56,-0.158,7.174,66092.86600,-1,-1,-1,-1.0,-1.000,-1.000,0.311,0.203
6,49217,33.7872552,-84.4058054,245.305,0.52,-0.168,7.177,66092.86700,-1,-1,-1,-1.0,-1.000,-1.000,0.310,0.303
6,49218,33.7872551,-84.4058053,245.233,0.55,-0.178,7.175,66092.86700,-1,-1,-1,-1.0,-1.000,-1.000,0.294,0.401
6,49219,33.7872551,-84.4058051,245.161,0.56,-0.189,7.174,66092.86700,-1,-1,-1,-1.0,-1.000,-1.000,0.294,0.500
6,49220,33.7872550,-84.4058051,245.087,0.52,-0.199,7.182,66092.86700,-1,-1,-1,-1.0,-1.000,-1.000,0.280,0.601
6,49221,33.7872549,-84.4058049,245.016,0.70,-0.209,7.179,66092.86700,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.699
6,49222,33.7872549,-84.4058048,244.942,0.72,-0.219,7.188,66092.86700,-1,-1,-1,-1.0,-1.000,-1.000,0.269,0.800
6,49223,33.7872548,-84.4058046,244.872,0.71,-0.230,7.182,66092.86700,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.896
6,49224,33.7872547,-84.4058045,244.798,0.57,-0.240,7.190,66092.86700,-1,-1,-1,-1.0,-1.000,-1.000,0.250,0.997
6,49275,33.7872548,-84.4058057,245.475,0.66,-0.148,7.033,66092.88000,-1,-1,-1,-1.0,-1.000,-1.000,0.257,0.070
6,49276,33.7872548,-84.4058056,245.404,0.67,-0.158,7.034,66092.88000,-1,-1,-1,-1.0,-1.000,-1.000,0.255,0.167
6,49277,33.7872548,-84.4058056,245.330,0.53,-0.168,7.049,66092.88000,-1,-1,-1,-1.0,-1.000,-1.000,0.255,0.268
6,49278,33.7872547,-84.4058054,245.261,0.50,-0.178,7.036,66092.88000,-1,-1,-1,-1.0,-1.000,-1.000,0.237,0.363
6,49279,33.7872546,-84.4058051,245.193,0.53,-0.189,7.023,66092.88000,-1,-1,-1,-1.0,-1.000,-1.000,0.221,0.456
6,49280,33.7872545,-84.4058050,245.121,0.53,-0.199,7.027,66092.88000,-1,-1,-1,-1.0,-1.000,-1.000,0.207,0.555
6,49281,33.7872545,-84.4058051,245.045,0.69,-0.209,7.053,66092.88000,-1,-1,-1,-1.0,-1.000,-1.000,0.206,0.659
6,49282,33.7872544,-84.4058048,244.979,0.72,-0.219,7.034,66092.88000,-1,-1,-1,-1.0,-1.000,-1.000,0.197,0.749
6,49283,33.7872543,-84.4058047,244.907,0.72,-0.230,7.039,66092.88000,-1,-1,-1,-1.0,-1.000,-1.000,0.187,0.848
6,49336,33.7872543,-84.4058057,245.429,0.53,-0.158,6.893,66092.89300,-1,-1,-1,-1.0,-1.000,-1.000,0.187,0.133
6,49337,33.7872543,-84.4058055,245.360,0.69,-0.168,6.888,66092.89300,-1,-1,-1,-1.0,-1.000,-1.000,0.180,0.227
6,49338,33.7872542,-84.4058054,245.291,0.63,-0.178,6.883,66092.89300,-1,-1,-1,-1.0,-1.000,-1.000,0.164,0.322
6,49339,33.7872541,-84.4058051,245.224,0.59,-0.189,6.874,66092.89300,-1,-1,-1,-1.0,-1.000,-1.000,0.148,0.414
6,49340,33.7872541,-84.4058052,245.152,0.60,-0.199,6.889,66092.89300,-1,-1,-1,-1.0,-1.000,-1.000,0.147,0.512
6,49341,33.7872540,-84.4058051,245.082,0.70,-0.209,6.894,66092.89300,-1,-1,-1,-1.0,-1.000,-1.000,0.133,0.608
6,49342,33.7872539,-84.4058048,245.015,0.71,-0.219,6.882,66092.89300,-1,-1,-1,-1.0,-1.000,-1.000,0.127,0.700
6,49343,33.7872539,-84.4058048,244.943,0.71,-0.230,6.896,66092.89300,-1,-1,-1,-1.0,-1.000,-1.000,0.127,0.799
6,49401,33.7872537,-84.4058055,245.320,0.70,-0.178,6.746,66092.90600,-1,-1,-1,-1.0,-1.000,-1.000,0.096,0.282
6,49402,33.7872537,-84.4058053,245.253,0.70,-0.189,6.740,66092.90700,-1,-1,-1,-1.0,-1.000,-1.000,0.089,0.374
6,49403,33.7872536,-84.4058052,245.185,0.70,-0.199,6.741,66092.90700,-1,-1,-1,-1.0,-1.000,-1.000,0.074,0.467
6,49404,33.7872535,-84.4058050,245.119,0.71,-0.209,6.736,66092.90700,-1,-1,-1,-1.0,-1.000,-1.000,0.064,0.558
6,49405,33.7872535,-84.4058049,245.049,0.72,-0.219,6.744,66092.90700,-1,-1,-1,-1.0,-1.000,-1.000,0.069,0.653
6,49406,33.7872534,-84.4058049,244.980,0.71,-0.230,6.753,66092.90700,-1,-1,-1,-1.0,-1.000,-1.000,0.057,0.748
6,49460,33.7872532,-84.4058053,245.286,0.58,-0.189,6.587,66092.92000,-1,-1,-1,-1.0,-1.000,-1.000,0.019,0.329
6,49461,33.7872531,-84.4058052,245.219,0.60,-0.199,6.590,66092.92000,-1,-1,-1,-1.0,-1.000,-1.000,0.000,0.421
6,49462,33.7872531,-84.4058052,245.150,0.55,-0.209,6.604,66092.92000,-1,-1,-1,-1.0,-1.000,-1.000,0.000,0.515
7,50602,33.7872594,-84.4058482,245.312,0.74,-0.158,8.099,66093.17300,-1,-1,-1,-1.0,-1.000,-1.000,1.000,0.416
7,50603,33.7872593,-84.4058479,245.232,0.76,-0.168,8.084,66093.17300,-1,-1,-1,-1.0,-1.000,-1.000,0.986,0.519
7,50604,33.7872592,-84.4058478,245.151,0.77,-0.178,8.083,66093.17300,-1,-1,-1,-1.0,-1.000,-1.000,0.972,0.624
7,50605,33.7872592,-84.4058477,245.069,0.76,-0.189,8.084,66093.17300,-1,-1,-1,-1.0,-1.000,-1.000,0.973,0.730
7,50665,33.7872590,-84.4058483,245.423,0.76,-0.148,7.948,66093.18600,-1,-1,-1,-1.0,-1.000,-1.000,0.943,0.273
7,50666,33.7872589,-84.4058481,245.345,0.78,-0.158,7.933,66093.18600,-1,-1,-1,-1.0,-1.000,-1.000,0.929,0.373
7,50667,33.7872588,-84.4058479,245.264,0.78,-0.168,7.933,66093.18600,-1,-1,-1,-1.0,-1.000,-1.000,0.915,0.478
7,50668,33.7872588,-84.4058479,245.182,0.79,-0.178,7.944,66093.18600,-1,-1,-1,-1.0,-1.000,-1.000,0.915,0.584
7,50669,33.7872587,-84.4058477,245.103,0.79,-0.189,7.940,66093.18600,-1,-1,-1,-1.0,-1.000,-1.000,0.901,0.686
7,50670,33.7872586,-84.4058474,245.026,0.78,-0.199,7.925,66093.18600,-1,-1,-1,-1.0,-1.000,-1.000,0.890,0.786
7,50728,33.7872585,-84.4058483,245.450,0.78,-0.148,7.798,66093.19900,-1,-1,-1,-1.0,-1.000,-1.000,0.872,0.238
7,50729,33.7872584,-84.4058482,245.371,0.79,-0.158,7.795,66093.19900,-1,-1,-1,-1.0,-1.000,-1.000,0.857,0.340
7,50730,33.7872584,-84.4058480,245.293,0.79,-0.168,7.795,66093.19900,-1,-1,-1,-1.0,-1.000,-1.000,0.857,0.441
7,50731,33.7872583,-84.4058479,245.215,0.79,-0.178,7.790,66093.19900,-1,-1,-1,-1.0,-1.000,-1.000,0.843,0.541
7,50732,33.7872582,-84.4058477,245.137,0.79,-0.189,7.784,66093.19900,-1,-1,-1,-1.0,-1.000,-1.000,0.830,0.642
7,50733,33.7872582,-84.4058476,245.057,0.79,-0.199,7.795,66093.20000,-1,-1,-1,-1.0,-1.000,-1.000,0.831,0.745
7,50734,33.7872581,-84.4058475,244.978,0.79,-0.209,7.799,66093.20000,-1,-1,-1,-1.0,-1.000,-1.000,0.817,0.848
7,50798,33.7872581,-84.4058484,245.477,0.79,-0.148,7.659,66093.21300,-1,-1,-1,-1.0,-1.000,-1.000,0.815,0.203
7,50799,33.7872580,-84.4058481,245.402,0.79,-0.158,7.644,66093.21300,-1,-1,-1,-1.0,-1.000,-1.000,0.800,0.300
7,50800,33.7872580,-84.4058482,245.320,0.80,-0.168,7.666,66093.21300,-1,-1,-1,-1.0,-1.000,-1.000,0.800,0.406
7,50801,33.7872578,-84.4058477,245.251,0.80,-0.178,7.623,66093.21300,-1,-1,-1,-1.0,-1.000,-1.000,0.773,0.495
7,50802,33.7872578,-84.4058478,245.169,0.79,-0.189,7.650,66093.21300,-1,-1,-1,-1.0,-1.000,-1.000,0.772,0.601
7,50803,33.7872578,-84.4058478,245.089,0.79,-0.199,7.663,66093.21300,-1,-1,-1,-1.0,-1.000,-1.000,0.772,0.704
7,50804,33.7872576,-84.4058475,244.934,0.79,-0.220,7.668,66093.21300,-1,-1,-1,-1.0,-1.000,-1.000,0.746,0.904
7,50865,33.7872576,-84.4058485,245.582,0.73,-0.137,7.510,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.744,0.067
7,50866,33.7872576,-84.4058485,245.504,0.80,-0.148,7.521,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.744,0.168
7,50867,33.7872575,-84.4058483,245.430,0.78,-0.158,7.507,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.729,0.264
7,50868,33.7872575,-84.4058482,245.353,0.80,-0.168,7.517,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.729,0.363
7,50869,33.7872574,-84.4058481,245.277,0.79,-0.178,7.514,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.714,0.461
7,50870,33.7872573,-84.4058479,245.203,0.79,-0.189,7.504,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.700,0.557
7,50871,33.7872573,-84.4058479,245.125,0.79,-0.199,7.519,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.700,0.658
7,50872,33.7872572,-84.4058477,245.049,0.78,-0.209,7.521,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.687,0.756
7,50873,33.7872572,-84.4058476,244.974,0.78,-0.219,7.521,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.688,0.853
7,50874,33.7872571,-84.4058476,244.895,0.78,-0.230,7.537,66093.22600,-1,-1,-1,-1.0,-1.000,-1.000,0.674,0.955
7,50931,33.7872573,-84.4058488,245.604,0.78,-0.137,7.390,66093.23900,-1,-1,-1,-1.0,-1.000,-1.000,0.705,0.039
7,50932,33.7872572,-84.4058485,245.531,0.80,-0.148,7.377,66093.23900,-1,-1,-1,-1.0,-1.000,-1.000,0.687,0.133
7,50933,33.7872572,-84.4058486,245.454,0.78,-0.158,7.391,66093.23900,-1,-1,-1,-1.0,-1.000,-1.000,0.688,0.233
7,50934,33.7872571,-84.4058484,245.381,0.80,-0.168,7.381,66093.23900,-1,-1,-1,-1.0,-1.000,-1.000,0.672,0.327
7,50935,33.7872569,-84.4058481,245.310,0.80,-0.178,7.363,66093.23900,-1,-1,-1,-1.0,-1.000,-1.000,0.643,0.419
7,50936,33.7872569,-84.4058482,245.231,0.80,-0.189,7.386,66093.23900,-1,-1,-1,-1.0,-1.000,-1.000,0.643,0.521
7,50937,33.7872568,-84.4058478,245.162,0.80,-0.199,7.363,66093.23900,-1,-1,-1,-1.0,-1.000,-1.000,0.630,0.610
7,50938,33.7872568,-84.4058478,245.084,0.79,-0.209,7.379,66093.23900,-1,-1,-1,-1.0,-1.000,-1.000,0.630,0.711
7,50939,33.7872567,-84.4058476,245.011,0.78,-0.220,7.376,66093.24000,-1,-1,-1,-1.0,-1.000,-1.000,0.617,0.805
7,50940,33.7872567,-84.4058476,244.934,0.79,-0.230,7.389,66093.24000,-1,-1,-1,-1.0,-1.000,-1.000,0.617,0.904
7,50941,33.7872566,-84.4058475,244.860,0.76,-0.240,7.393,66093.24000,-1,-1,-1,-1.0,-1.000,-1.000,0.604,1.000
7,50997,33.7872567,-84.4058486,245.634,0.55,-0.137,7.223,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.617,0.000
7,50998,33.7872567,-84.4058487,245.558,0.80,-0.148,7.240,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.618,0.098
7,50999,33.7872566,-84.4058484,245.487,0.77,-0.158,7.226,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.601,0.190
7,51000,33.7872566,-84.4058484,245.413,0.79,-0.168,7.233,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.601,0.286
7,51001,33.7872565,-84.4058483,245.338,0.80,-0.178,7.240,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.586,0.382
7,51002,33.7872565,-84.4058481,245.267,0.78,-0.189,7.231,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.586,0.474
7,51003,33.7872563,-84.4058479,245.197,0.79,-0.199,7.219,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.558,0.565
7,51004,33.7872563,-84.4058479,245.121,0.80,-0.209,7.235,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.558,0.663
7,51005,33.7872562,-84.4058477,245.050,0.79,-0.220,7.228,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.545,0.755
7,51006,33.7872562,-84.4058478,244.971,0.79,-0.230,7.256,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.544,0.857
7,51007,33.7872562,-84.4058476,244.900,0.80,-0.240,7.251,66093.25300,-1,-1,-1,-1.0,-1.000,-1.000,0.546,0.948
7,51061,33.7872562,-84.4058487,245.587,0.80,-0.147,7.092,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.548,0.061
7,51062,33.7872561,-84.4058484,245.518,0.78,-0.158,7.072,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.530,0.150
7,51063,33.7872561,-84.4058485,245.443,0.79,-0.168,7.093,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.531,0.247
7,51064,33.7872561,-84.4058483,245.372,0.79,-0.178,7.093,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.529,0.339
7,51065,33.7872560,-84.4058481,245.303,0.79,-0.189,7.079,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.514,0.428
7,51066,33.7872559,-84.4058480,245.231,0.79,-0.199,7.084,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.500,0.521
7,51067,33.7872559,-84.4058480,245.156,0.79,-0.209,7.098,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.500,0.618
7,51068,33.7872558,-84.4058478,245.087,0.79,-0.219,7.093,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.487,0.707
7,51069,33.7872558,-84.4058478,245.012,0.80,-0.230,7.110,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.487,0.804
7,51070,33.7872557,-84.4058477,244.939,0.78,-0.240,7.116,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.474,0.898
7,51071,33.7872556,-84.4058475,244.870,0.77,-0.250,7.111,66093.26600,-1,-1,-1,-1.0,-1.000,-1.000,0.463,0.987
