sign_id,Shape,RFRAME,LFRAME,SEQUENCE,TC,OVERHEAD,CONDITION,SUPPORT,mutcd_code,ID,long,lat,alt,X1,Y1,X2,Y2,rclink,RouteNo,County,District,ImagePath,physical_condition,overhead_type,frame_id_2018,frame_path_2018,bbox_x1,bbox_y1,bbox_x2,bbox_y2
4389,,6264,6265,FR_I285_Lane5_CW_Run1(0).avi,52677.185,0,0,0,W4-3,771,-84.28479223,33.91108709,325.8299706,2223.86681,672.81184,1683.0296,690.926,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06264.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,4038,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/04038.jpg,2025.72,604.16,2184.84,816.64
4390,,6246,6248,FR_I285_Lane5_CW_Run1(0).avi,52673.772,0,0,0,D/M-UD,772,-84.2853696,33.91158614,327.3275886,2040.11893,594.10071,1486.61223,623.49942,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06246.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,4022,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/04022.jpg,2031.84,465.92,2420.46,814.08
4391,,6246,6247,FR_I285_Lane5_CW_Run1(0).avi,52673.568,0,0,0,R2-1,773,-84.28540924,33.91168865,326.5841834,2089.13633,637.91834,1623.82574,657.17956,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06246.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4392,,6236,6238,FR_I285_Lane5_CW_Run1(0).avi,52671.747,0,0,0,E5-1b,774,-84.28572272,33.9119853,326.0184429,2076.77522,731.88073,1348.51137,742.17058,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06236.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4393,,6196,6199,FR_I285_Lane5_CW_Run1(0).avi,52663.817,1,0,0,E6-2a,775,-84.28689879,33.91320619,331.3504596,668.78994,131.59069,534.00499,350.29836,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06196.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4394,,6194,6197,FR_I285_Lane5_CW_Run1(0).avi,52663.403,1,0,0,E1-1,776,-84.28685113,33.91324999,331.7508094,117.17419,236.91797,161.17051,390.34101,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06194.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4396,,6176,6178,FR_I285_Lane5_CW_Run1(0).avi,52659.452,0,0,0,E5-1a,778,-84.28777709,33.91396224,320.60158,1810.5241,766.22445,1317.84231,768.25195,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06176.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,3953,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/03953.jpg,2160.36,696.32,2353.14,872.96
4397,,6139,6142,FR_I285_Lane5_CW_Run1(0).avi,52651.96,1,0,0,E6-2a,779,-84.28862467,33.91492332,329.0122819,351.88905,223.24185,346.80283,389.81571,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06139.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4398,,6141,6143,FR_I285_Lane5_CW_Run1(0).avi,52652.168,1,0,0,E6-2a,780,-84.28887205,33.91507905,323.4957478,999.19447,170.22765,826.59355,305.60092,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06141.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4403,,6133,6134,FR_I285_Lane5_CW_Run1(0).avi,52650.29,0,0,0,I550-1,785,-84.2893185,33.91544263,315.1730603,2068.62396,666.92074,1735.83134,674.81751,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06133.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,3909,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/03909.jpg,2221.56,604.16,2353.14,801.28
4404,,6115,6116,FR_I285_Lane5_CW_Run1(0).avi,52646.517,0,0,0,I-2,786,-84.28994529,33.91607394,311.6782502,2070.8751,749.99072,1710.99437,743.90823,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06115.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,3891,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/03891.jpg,2114.46,680.96,2310.3,793.6
4406,,5617,5618,FR_I285_Lane5_CW_Run1(0).avi,52544.492,0,0,0,OM3-R,1164,-84.31504932,33.9201209,309.1240341,1928.19059,415.85704,2346.94881,584.32296,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\05617.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,3398,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0002/03398.jpg,1829.88,791.04,2034.9,1128.96
4407,,6076,6078,FR_I285_Lane5_CW_Run1(0).avi,52638.551,1,0,0,E1-1,1165,-84.29116441,33.91729285,313.469877,1468.53038,-57.22264,1468.10061,-65.41921,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06076.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4408,,6396,6397,FR_I285_Lane5_CW_Run1(0).avi,52704.208,1,0,0,E1-1,1166,-84.28010463,33.90661259,322.8450309,1308.07892,9.43434,1304.00325,0.90653,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\06396.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4409,,11751,11752,FR_I285_Lane5_CW_Run1(0).avi,53804.042,4,0,0,D3-1,1167,-84.26615078,33.69907541,262.7603602,1142.17488,26.13245,1135.78843,10.5601,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\11751.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
4633,,8625,8626,FR_I285_Lane5_CW_Run1(0).avi,53167.662,0,0,0,R553-7,586,-84.25240155,33.81921475,317.4619877,1813.01905,711.44078,1507.88074,707.38579,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08625.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4635,,8612,8613,FR_I285_Lane5_CW_Run1(0).avi,53165.15,0,0,0,E5-1a,588,-84.25248448,33.81981055,318.0006938,2086.80184,799.01659,1708.88479,787.73548,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08612.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,6362,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/06362.jpg,2105.28,678.4,2359.26,893.44
4637,,8568,8569,FR_I285_Lane5_CW_Run1(0).avi,53156.377,1,0,0,E6-2a,590,-84.25266769,33.821681,326.6376019,1084.98026,193.45294,948.92375,285.00499,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08568.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4638,,8567,8569,FR_I285_Lane5_CW_Run1(0).avi,53156.377,1,0,0,E6-2a,591,-84.25261424,33.82164359,328.1685287,539.24947,95.7463,461.57235,281.6083,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08567.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4641,,8551,8552,FR_I285_Lane5_CW_Run1(0).avi,53152.64,0,0,0,MEM-1,594,-84.25284409,33.82249543,323.9509031,2251.02099,661.65219,1872.09724,668.00997,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08551.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,6301,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/06301.jpg,1884.96,622.08,2142,773.12
4643,,8546,8547,FR_I285_Lane5_CW_Run1(0).avi,53151.53,0,0,0,R2-1,596,-84.25282355,33.82273817,323.9459494,1872.42488,699.99539,1505.78894,712.40461,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08546.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,6297,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/06297.jpg,1961.46,609.28,2148.12,855.04
4645,,8520,8521,FR_I285_Lane5_CW_Run1(0).avi,53145.544,0,0,0,D10-4,598,-84.25292332,33.82389973,325.3397452,1854.3788,736.22304,1501.28018,728.32627,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08520.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,6272,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/06272.jpg,2203.2,599.04,2307.24,834.56
4646,,8498,8500,FR_I285_Lane5_CW_Run1(0).avi,53140.118,1,0,0,E6-2a,599,-84.25286723,33.82469905,330.9871088,588.53091,217.35118,500.16875,335.16739,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08498.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4647,,8498,8500,FR_I285_Lane5_CW_Run1(0).avi,53140.118,1,0,0,E6-2a,600,-84.25282106,33.82467717,331.7351626,185.14113,154.04125,196.29236,288.8698,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08498.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4651,,8434,8435,FR_I285_Lane5_CW_Run1(0).avi,53124.99,0,0,0,W4-2,604,-84.25270344,33.82774634,319.8112473,1835.18986,621.35852,1460.65714,645.04885,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08434.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,6186,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/06186.jpg,1857.42,529.92,2077.74,783.36
4652,,8425,8426,FR_I285_Lane5_CW_Run1(0).avi,53123.035,3,0,0,DEST-1,605,-84.25265554,33.82803873,324.1409362,956.60505,207.34983,856.27719,285.58716,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08425.jpg"" width=""512"" height=""384"" />",Good Condition,Butterfly,6178,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/06178.jpg,1028.16,53.76,1575.9,373.76
4654,,8397,8398,FR_I285_Lane5_CW_Run1(0).avi,53117.139,0,1,0,E5-1a,607,-84.25255217,33.82939357,319.0234628,1725.5106,718.78894,1378.05254,728.94193,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08397.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,6150,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/06150.jpg,1952.28,591.36,2218.5,860.16
4656,,8370,8372,FR_I285_Lane5_CW_Run1(0).avi,53111.862,1,0,0,E1-1,609,-84.25233418,33.83039264,325.0028903,598.43068,258.05218,491.98708,368.55077,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08370.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
4657,,8367,8370,FR_I285_Lane5_CW_Run1(0).avi,53111.467,0,0,0,E1-1,610,-84.25227086,33.83034195,325.351209,23.13749,356.88355,44.42621,447.10717,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08367.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4659,,8328,8329,FR_I285_Lane5_CW_Run1(0).avi,53103.172,0,0,0,D9-18,612,-84.25179498,33.83237527,323.3299303,2189.41383,729.99171,1870.15853,726.60737,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08328.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,6081,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/06081.jpg,1940.04,555.52,2273.58,883.2
4662,,8250,8252,FR_I285_Lane5_CW_Run1(0).avi,53086.086,0,0,0,CLEAN-1,615,-84.24991893,33.83549027,325.7283361,2241.98097,760.79493,1571.75687,753.03171,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08250.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,6005,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/06005.jpg,2093.04,650.24,2279.7,821.76
4663,,8234,8235,FR_I285_Lane5_CW_Run1(0).avi,53082.484,0,0,0,R553-1,616,-84.24954923,33.83618178,325.4774388,2159.66636,766.52903,1760.31521,763.1447,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\08234.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4758,,12505,12508,FR_I285_Lane5_CW_Run1(0).avi,53959.889,0,0,0,D9-18,347,-84.30353272,33.68901099,250.9310909,2222.62861,102.81031,2384.182,94.44928,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12505.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,10218,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10218.jpg,1967.58,440.32,2374.56,842.24
4759,,12467,12470,FR_I285_Lane5_CW_Run1(0).avi,53952.196,3,4,0,E0-1a,348,-84.3017586,33.68976876,251.703131,1457.41145,2.40722,1459.27204,-0.88507,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12467.jpg"" width=""512"" height=""384"" />",Obstructed,Butterfly,10180,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10180.jpg,914.94,66.56,1468.8,478.72
4760,,12412,12413,FR_I285_Lane5_CW_Run1(0).avi,53940.962,0,0,0,D9-18,349,-84.29900675,33.69096974,246.4317102,2253.52404,116.04418,2411.53732,107.96944,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12412.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,10117,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10117.jpg,954.72,601.6,1199.52,783.36
4761,,12405,12407,FR_I285_Lane5_CW_Run1(0).avi,53939.783,0,0,0,WZ-1e,350,-84.29862,33.69105962,246.2841652,1970.5126,181.45496,2154.25715,184.16202,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12405.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,10116,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10116.jpg,1318.86,622.08,1477.98,819.2
4763,,12384,12385,FR_I285_Lane5_CW_Run1(0).avi,53935.411,0,0,0,G20-2,352,-84.29754825,33.69150354,248.4427539,2022.28833,226.31792,2242.08875,234.33865,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12384.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,10096,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/10096.jpg,2053.26,683.52,2285.82,844.8
4764,,12379,12380,FR_I285_Lane5_CW_Run1(0).avi,53934.412,0,0,0,D10-2,353,-84.29731054,33.69159375,248.9829631,2094.35019,255.28965,2408.153,276.37188,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12379.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4766,,12300,12302,FR_I285_Lane5_CW_Run1(0).avi,53917.782,4,0,0,D3-1,355,-84.2936197,33.69309775,260.8953872,1440.63829,20.09612,1468.68531,3.32784,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12300.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
4769,,12295,12298,FR_I285_Lane5_CW_Run1(0).avi,53916.866,4,0,0,E0-1a,358,-84.29356365,33.69306354,264.0611462,1223.36085,18.47535,1213.2862,8.9716,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12295.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
4770,,12091,12092,FR_I285_Lane5_CW_Run1(0).avi,53872.977,0,0,0,W8-13,359,-84.2835281,33.69729657,245.9544468,2056.65113,166.73802,2303.67943,159.56259,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\12091.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,9805,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0006/09805.jpg,1637.1,568.32,1903.32,855.04
4774,,9971,9973,FR_I285_Lane5_CW_Run1(0).avi,53440.892,4,4,0,D3-1,485,-84.23259423,33.7638156,300.6138202,1303.08778,35.70124,1312.01381,16.9523,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09971.jpg"" width=""512"" height=""384"" />",Obstructed,Bridge-Mounted,None,None,None,None,None,None
4775,,9965,9969,FR_I285_Lane5_CW_Run1(0).avi,53440.057,4,0,0,E1-1,486,-84.23256926,33.76377158,303.3161471,1227.20543,14.95259,1223.47035,0.16662,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09965.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
4779,,9885,9886,FR_I285_Lane5_CW_Run1(0).avi,53423.447,0,0,0,W4-2,490,-84.23269811,33.76771099,292.9838185,2204.01914,61.78129,2433.16746,37.28296,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09885.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4782,,9868,9869,FR_I285_Lane5_CW_Run1(0).avi,53420.017,0,0,0,R2-1,493,-84.23277375,33.76844498,290.8876007,2031.20143,156.16834,2215.87143,141.7749,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09868.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,7605,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07605.jpg,1832.94,552.96,2065.5,821.76
4783,,9852,9853,FR_I285_Lane5_CW_Run1(0).avi,53416.757,0,0,0,M3-3,494,-84.23297323,33.76906529,290.1978996,2190.22678,91.96498,2305.1,79.5346,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09852.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,7589,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07589.jpg,2050.2,570.88,2126.7,634.88
4784,,9852,9853,FR_I285_Lane5_CW_Run1(0).avi,53416.757,0,0,0,M1-1,495,-84.23296859,33.76907394,289.3904416,2276.59711,139.7041,2425.21023,137.52412,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09852.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,7589,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07589.jpg,2013.48,619.52,2160.36,752.64
4785,,9839,9841,FR_I285_Lane5_CW_Run1(0).avi,53414.304,0,0,0,D9-18,496,-84.23307802,33.7696604,288.871697,2081.45436,103.88922,2229.93957,88.63062,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09839.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,7577,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07577.jpg,1897.2,304.64,2429.64,814.08
4787,,9808,9809,FR_I285_Lane5_CW_Run1(0).avi,53407.608,0,0,0,D10-4,498,-84.23358526,33.77102441,284.8404634,2024.40633,292.51354,2281.78333,359.22454,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09808.jpg"" width=""512"" height=""384"" />",Good,Ground,7545,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07545.jpg,1707.48,727.04,1854.36,975.36
4789,,9803,9804,FR_I285_Lane5_CW_Run1(0).avi,53406.566,0,3,0,AIS-1,500,-84.23370704,33.77123746,285.3881538,2080.8002,175.6753,2308.67186,179.23041,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09803.jpg"" width=""512"" height=""384"" />",Dirty,Ground,7540,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07540.jpg,1936.98,519.68,2181.78,824.32
4790,,9790,9792,FR_I285_Lane5_CW_Run1(0).avi,53404.08,0,0,0,E1-1,501,-84.23380366,33.77158794,291.319332,1326.94372,-10.64672,1323.11815,-14.36587,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09790.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4793,,9742,9744,FR_I285_Lane5_CW_Run1(0).avi,53394.187,0,0,0,D9-18,504,-84.23536032,33.77341107,287.7789038,2209.37034,66.82761,2344.53139,57.89561,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09742.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,7480,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07480.jpg,1802.34,404.48,2212.38,760.32
4800,,9572,9573,FR_I285_Lane5_CW_Run1(0).avi,53359.732,0,0,0,R2-1,511,-84.24219559,33.77852954,294.4640684,2074.76265,163.45291,2314.88323,153.86979,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09572.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,7311,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07311.jpg,1918.62,565.76,2142,857.6
4803,,9486,9487,FR_I285_Lane5_CW_Run1(0).avi,53342.217,0,0,0,D10-4,514,-84.24512799,33.78143813,295.6089732,2141.15311,275.67415,2384.87134,313.87774,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09486.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,7227,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07227.jpg,2197.08,716.8,2331.72,1000.96
4807,,9442,9444,FR_I285_Lane5_CW_Run1(0).avi,53333.653,0,0,0,D10-4,519,-84.24653554,33.78687106,222.2300899,1256.60449,1940.09773,1254.18078,2023.95057,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09442.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,None,None,None,None,None,None
4808,,9444,9445,FR_I285_Lane5_CW_Run1(0).avi,53333.854,4,0,0,D3-1,520,-84.24567964,33.78322073,299.6637695,1268.87597,17.67947,1270.51132,3.1369,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09444.jpg"" width=""512"" height=""384"" />",Good Condition,Bridge-Mounted,None,None,None,None,None,None
4809,,9440,9442,FR_I285_Lane5_CW_Run1(0).avi,53333.251,0,0,0,E5-1a,521,-84.24579047,33.7833933,296.1687288,2041.30859,158.87672,2270.36241,161.52884,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\09440.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,7182,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0004/07182.jpg,1790.1,568.32,2080.8,898.56
4812,,7876,7877,FR_I285_Lane5_CW_Run1(0).avi,53007.555,0,0,0,D10-4,646,-84.24674899,33.85193951,316.068739,2261.43502,719.91705,1539.44424,716.53272,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\07876.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,5633,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0003/05633.jpg,1783.98,581.12,1927.8,855.04
4814,,7856,7857,FR_I285_Lane5_CW_Run1(0).avi,53003.038,0,0,0,AIS-1,648,-84.24667352,33.85281855,313.7185792,2069.47097,567.84977,1452.39447,619.74286,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\07856.jpg"" width=""512"" height=""384"" />",Good Condition,Ground,5614,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0003/05614.jpg,2077.74,432.64,2340.9,752.64
4816,,7837,7839,FR_I285_Lane5_CW_Run1(0).avi,52999.007,0,0,0,E5-1a,650,-84.246656,33.85359132,310.8944628,1692.82574,672.33079,1048.31283,699.80117,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\07837.jpg"" width=""512"" height=""384"" />",Surface Failure,Ground,5596,../../Data/i285_2018/FR_20180816_I285_EB_run1/images/images0003/05596.jpg,1640.16,568.32,1973.7,844.8
4817,,7812,7814,FR_I285_Lane5_CW_Run1(0).avi,52993.472,1,0,0,E1-1,651,-84.24661395,33.85453283,314.5798715,317.31519,134.1338,319.8583,287.9921,891040700,407,89,7,"<img src=""C:\I-285\FR_I285_Lane5_CW_Run1(0)\07812.jpg"" width=""512"" height=""384"" />",Good Condition,Sign Bridge,None,None,None,None,None,None
